date,season,item,msrp,netsale,cogs,discount
2025-08-06,F24,TRACK PANT,10265,2790,1995,73%
2025-08-06,F24,T-SHIRT,60,30,44,50%
2025-08-06,F25,CABANA SHIRT,135,95,32,30%
2025-08-06,F25,CREWNECK,235,235,44,0%
2025-08-06,F25,DRESS,0,0,0,#DIV/0!
2025-08-06,F25,HOODIE,300,285,58,5%
2025-08-06,F25,POLO,110,110,25,0%
2025-08-06,F25,SHORTS,604,560,137,7%
2025-08-06,F25,SOCKS,36,36,8,0%
2025-08-06,F25,SWEATPANTS,446,434,86,3%
2025-08-06,F25,TRACK JACKET,1285,1236,273,4%
2025-08-06,F25,TRACK PANT,1385,1342,285,3%
2025-08-06,F25,T-SHIRT,258,258,42,0%
2025-08-06,F25,VEST,110,110,24,0%
2025-08-06,S23,HOODIE,88,32,18,64%
2025-08-06,S24,DRESS,88,37,19,58%
2025-08-06,S24,FOOTWEAR,236,224,40,5%
2025-08-06,S24,SHORTS,22,14,10,36%
2025-08-06,S24,SKIRT,68,22,9,67%
2025-08-06,S24,SOCKS,70,70,30,0%
2025-08-06,S24,SPORT BRA,48,19,7,60%
2025-08-06,S24,TANK TOP,68,21,11,69%
2025-08-06,S24,TRACK JACKET,1095,454,216,59%
2025-08-06,S24,TRACK PANT,913,410,187,55%
2025-08-06,S25,SHOES,470,251,88,47%
2025-08-06,S25,ACCESSORIES,320,181,61,44%
2025-08-06,S25,BAG,225,122,178,46%
2025-08-06,S25,CABANA SHIRT,995,603,197,39%
2025-08-06,S25,CAMP SHIRT,0,5,0,#DIV/0!
2025-08-06,S25,CREWNECK,490,293,90,40%
2025-08-06,S25,DRESS,257,132,55,49%
2025-08-06,S25,HAT,522,298,108,43%
2025-08-06,S25,HOODIE,125,68,26,46%
2025-08-06,S25,JACKET,165,99,32,40%
2025-08-06,S25,LEGGINGS,110,55,21,50%
2025-08-06,S25,LONG SLEEVE KNIT,390,207,50,47%
2025-08-06,S25,PANTS,210,109,44,48%
2025-08-06,S25,POLO,7007,3864,1388,45%
2025-08-06,S25,PULLOVER,110,59,21,46%
2025-08-06,S25,SHORTS,9337,5147,1957,45%
2025-08-06,S25,SKIRT,558,304,103,46%
2025-08-06,S25,SKORT,430,231,91,46%
2025-08-06,S25,SOCKS,234,128,55,45%
2025-08-06,S25,SPORT BRA,184,90,41,51%
2025-08-06,S25,SWEATER,8850,4447,2066,50%
2025-08-06,S25,SWEATPANTS,714,379,145,47%
2025-08-06,S25,SWEATSHIRT,110,59,18,46%
2025-08-06,S25,TANK TOP,474,263,88,44%
2025-08-06,S25,TRACK JACKET,12040,6138,2299,49%
2025-08-06,S25,TRACK PANT,7788,3916,1532,50%
2025-08-06,S25,T-SHIRT,5990,3132,1060,48%
2025-08-07,CORE,SOCKS,126,121,28,4%
2025-08-07,CORE,TRACK JACKET,1335,928,240,30%
2025-08-07,CORE,TRACK PANT,705,558,135,21%
2025-08-07,F21,HAT,38,18,6,53%
2025-08-07,F22,HAT,96,28,16,71%
2025-08-07,F22,HOODIE,196,83,44,58%
2025-08-07,F22,SKORT,100,52,22,48%
2025-08-07,F22,TANK TOP,150,54,30,64%
2025-08-07,F22,TRACK JACKET,110,40,26,64%
2025-08-07,F23,HOODIE,88,44,17,50%
2025-08-07,F23,POLO,468,196,84,58%
2025-08-07,F23,SHORTS,68,28,13,59%
2025-08-07,F23,SWEATPANTS,88,46,16,48%
2025-08-07,F23,TRACK PANT,1148,400,220,65%
2025-08-07,F23,T-SHIRT,136,48,24,65%
2025-08-07,F24,ACCESSORIES,952,304,199,68%
2025-08-07,F24,CAMP SHIRT,1185,324,241,73%
2025-08-07,F24,CARDIGAN,420,108,190,74%
2025-08-07,F24,DRESS,2820,602,635,79%
2025-08-07,F24,HOODIE,3875,844,894,78%
2025-08-07,F24,JACKET,650,120,110,82%
2025-08-07,F24,LEGGINGS,1980,506,378,74%
2025-08-07,F24,LONG SLEEVE KNIT,4471,1174,890,74%
2025-08-07,F24,OUTERWEAR,5665,662,1075,88%
2025-08-07,F24,POLO,7479,2869,2976,62%
2025-08-07,F24,SHORTS,6218,2520,1665,59%
2025-08-07,F24,SKIRT,1627,654,467,60%
2025-08-07,F24,SOCKS,18,18,10,0%
2025-08-07,F24,SPORT BRA,952,470,266,51%
2025-08-07,F24,SWEATER,7960,1588,1724,80%
2025-08-07,F24,SWEATPANTS,1981,540,407,73%
2025-08-07,F24,SWEATSHIRT,2325,702,603,70%
2025-08-07,F24,TRACK JACKET,31080,7342,6018,76%
2025-08-07,F24,TRACK PANT,29275,6800,5791,77%
2025-08-07,F24,T-SHIRT,2551,1166,835,54%
2025-08-07,F25,CABANA SHIRT,405,405,95,0%
2025-08-07,F25,POLO,330,330,75,0%
2025-08-07,F25,SHORTS,692,692,163,0%
2025-08-07,F25,TRACK JACKET,630,630,132,0%
2025-08-07,F25,TRACK PANT,415,415,76,0%
2025-08-07,F25,T-SHIRT,48,48,8,0%
2025-08-07,S20,FOOTWEAR,550,240,230,56%
2025-08-07,S24,BAG,525,140,188,73%
2025-08-07,S24,CAMP SHIRT,135,26,25,81%
2025-08-07,S24,FOOTWEAR,118,118,20,0%
2025-08-07,S24,LONG SLEEVE KNIT,264,102,45,61%
2025-08-07,S24,POLO,440,90,150,80%
2025-08-07,S24,SHORTS,1618,600,326,63%
2025-08-07,S24,SKIRT,594,262,115,56%
2025-08-07,S24,SKORT,88,40,19,55%
2025-08-07,S24,SOCKS,14,14,6,0%
2025-08-07,S24,SPORT BRA,396,124,67,69%
2025-08-07,S24,SWEATER,435,106,102,76%
2025-08-07,S24,SWEATPANTS,176,72,32,59%
2025-08-07,S24,SWEATSHIRT,176,60,96,66%
2025-08-07,S24,TANK TOP,418,138,67,67%
2025-08-07,S24,TRACK JACKET,5205,1714,935,67%
2025-08-07,S24,TRACK PANT,4650,1634,925,65%
2025-08-07,S24,T-SHIRT,90,26,20,71%
2025-08-07,S25,SHOES,118,61,16,48%
2025-08-07,S25,ACCESSORIES,176,92,36,48%
2025-08-07,S25,BAG,175,95,108,46%
2025-08-07,S25,CABANA SHIRT,1728,898,354,48%
2025-08-07,S25,CREWNECK,392,215,72,45%
2025-08-07,S25,DRESS,243,131,43,46%
2025-08-07,S25,FOOTWEAR,150,90,33,40%
2025-08-07,S25,HAT,290,158,60,46%
2025-08-07,S25,HOODIE,500,263,104,48%
2025-08-07,S25,JACKET,165,89,32,46%
2025-08-07,S25,LONG SLEEVE KNIT,272,146,40,46%
2025-08-07,S25,POLO,6420,3717,1259,42%
2025-08-07,S25,PULLOVER,220,132,42,40%
2025-08-07,S25,SHOES,170,82,41,52%
2025-08-07,S25,SHORTS,8820,5009,1854,43%
2025-08-07,S25,SKIRT,292,145,44,50%
2025-08-07,S25,SKORT,596,341,125,43%
2025-08-07,S25,SOCKS,288,165,65,43%
2025-08-07,S25,SPORT BRA,-68,-30,-17,56%
2025-08-07,S25,SWEATER,7625,3944,1772,48%
2025-08-07,S25,SWEATPANTS,558,287,108,49%
2025-08-07,S25,SWEATSHIRT,110,59,18,46%
2025-08-07,S25,TANK TOP,630,346,112,45%
2025-08-07,S25,TRACK JACKET,13615,6577,2694,52%
2025-08-07,S25,TRACK PANT,6426,3057,1273,52%
2025-08-07,S25,T-SHIRT,4496,2462,799,45%
2025-08-07,S22,T-SHIRT,92,36,24,61%
2025-08-08,CORE,HAT,42,42,7,0%
2025-08-08,CORE,SOCKS,198,189,44,5%
2025-08-08,CORE,TRACK JACKET,915,871,174,5%
2025-08-08,CORE,TRACK PANT,815,781,152,4%
2025-08-08,F21,HAT,38,18,6,53%
2025-08-08,F22,HAT,192,64,32,67%
2025-08-08,F22,HOODIE,98,39,33,60%
2025-08-08,F22,SHORTS,68,24,14,65%
2025-08-08,F23,OUTERWEAR,175,50,40,71%
2025-08-08,F23,POLO,0,0,0,#DIV/0!
2025-08-08,F23,SHORTS,136,56,26,59%
2025-08-08,F23,TRACK PANT,731,254,135,65%
2025-08-08,F23,T-SHIRT,0,0,0,#DIV/0!
2025-08-08,F24,SHOES,-145,-132,-53,9%
2025-08-08,F24,ACCESSORIES,42,26,10,38%
2025-08-08,F24,CAMP SHIRT,1020,249,212,76%
2025-08-08,F24,CARDIGAN,210,54,95,74%
2025-08-08,F24,CREWNECK,125,40,36,68%
2025-08-08,F24,DRESS,1060,214,254,80%
2025-08-08,F24,FOOTWEAR,170,19,52,89%
2025-08-08,F24,HOODIE,4135,1086,902,74%
2025-08-08,F24,LEGGINGS,770,192,147,75%
2025-08-08,F24,LONG SLEEVE KNIT,1564,466,293,70%
2025-08-08,F24,OUTERWEAR,2235,262,431,88%
2025-08-08,F24,POLO,3763,1388,1455,63%
2025-08-08,F24,S/S BUTTON SHIRT,-98,-49,-33,50%
2025-08-08,F24,SHORTS,3593,1399,852,61%
2025-08-08,F24,SKIRT,685,250,174,64%
2025-08-08,F24,SPORT BRA,68,32,19,53%
2025-08-08,F24,SWEATER,2170,416,424,81%
2025-08-08,F24,SWEATPANTS,2344,564,477,76%
2025-08-08,F24,SWEATSHIRT,375,104,90,72%
2025-08-08,F24,TRACK JACKET,18585,4191,3710,77%
2025-08-08,F24,TRACK PANT,18430,4259,3690,77%
2025-08-08,F24,T-SHIRT,1134,490,250,57%
2025-08-08,F25,CABANA SHIRT,0,-125,0,#DIV/0!
2025-08-08,F25,CREWNECK,68,68,14,0%
2025-08-08,F25,HOODIE,120,120,23,0%
2025-08-08,F25,POLO,178,178,41,0%
2025-08-08,F25,SHORTS,500,399,112,20%
2025-08-08,F25,SOCKS,18,18,4,0%
2025-08-08,F25,SWEATPANTS,88,88,17,0%
2025-08-08,F25,TRACK JACKET,930,790,189,15%
2025-08-08,F25,TRACK PANT,800,677,165,15%
2025-08-08,F25,T-SHIRT,-48,-40,-7,18%
2025-08-08,S20,FOOTWEAR,110,44,46,60%
2025-08-08,S23,SHORTS,68,26,13,62%
2025-08-08,S23,TRACK JACKET,125,50,29,60%
2025-08-08,S24,BAG,175,40,68,77%
2025-08-08,S24,DRESS,125,46,41,63%
2025-08-08,S24,FOOTWEAR,-22,71,-21,424%
2025-08-08,S24,POLO,426,68,100,84%
2025-08-08,S24,SHORTS,544,194,105,64%
2025-08-08,S24,SKIRT,136,48,18,65%
2025-08-08,S24,SKORT,352,136,76,61%
2025-08-08,S24,SPORT BRA,456,184,85,60%
2025-08-08,S24,SWEATER,135,34,28,75%
2025-08-08,S24,TANK TOP,194,60,32,69%
2025-08-08,S24,TRACK JACKET,3075,1061,593,66%
2025-08-08,S24,TRACK PANT,1965,784,372,60%
2025-08-08,S25,SHOES,265,133,42,50%
2025-08-08,S25,ACCESSORIES,116,63,22,46%
2025-08-08,S25,ACTIVE JACKET,125,70,26,44%
2025-08-08,S25,CABANA SHIRT,1088,451,223,59%
2025-08-08,S25,CREWNECK,588,318,108,46%
2025-08-08,S25,DRESS,485,249,92,49%
2025-08-08,S25,HAT,222,139,49,37%
2025-08-08,S25,HOODIE,625,270,129,57%
2025-08-08,S25,LEGGINGS,118,66,21,44%
2025-08-08,S25,LONG SLEEVE KNIT,359,182,56,49%
2025-08-08,S25,POLO,6144,3543,1246,42%
2025-08-08,S25,PULLOVER,220,112,42,49%
2025-08-08,S25,SHORTS,6708,3492,1354,48%
2025-08-08,S25,SKORT,1052,572,195,46%
2025-08-08,S25,SOCKS,126,71,28,44%
2025-08-08,S25,SWEATER,9440,4909,2220,48%
2025-08-08,S25,SWEATPANTS,832,451,163,46%
2025-08-08,S25,SWEATSHIRT,0,-24,0,#DIV/0!
2025-08-08,S25,TANK TOP,328,169,36,48%
2025-08-08,S25,TRACK JACKET,16635,8470,3234,49%
2025-08-08,S25,TRACK PANT,9512,4927,1901,48%
2025-08-08,S25,T-SHIRT,4534,2469,822,46%
2025-08-08,S25,VISOR,38,21,7,46%
2025-08-09,CORE,SOCKS,162,149,36,8%
2025-08-09,CORE,TRACK JACKET,1080,1066,210,1%
2025-08-09,CORE,TRACK PANT,470,470,90,0%
2025-08-09,F21,HAT,76,36,12,53%
2025-08-09,F22,SHORTS,78,30,14,62%
2025-08-09,F23,POLO,312,128,56,59%
2025-08-09,F23,SHORTS,68,28,13,59%
2025-08-09,F23,TRACK PANT,620,232,116,63%
2025-08-09,F23,T-SHIRT,68,24,12,65%
2025-08-09,F24,ACCESSORIES,432,153,92,65%
2025-08-09,F24,CAMP SHIRT,435,112,91,74%
2025-08-09,F24,CREWNECK,110,34,25,69%
2025-08-09,F24,DRESS,1100,206,286,81%
2025-08-09,F24,HOODIE,2525,756,536,70%
2025-08-09,F24,JACKET,650,120,110,82%
2025-08-09,F24,LEGGINGS,550,136,105,75%
2025-08-09,F24,LONG SLEEVE KNIT,2108,536,437,75%
2025-08-09,F24,OUTERWEAR,900,124,176,86%
2025-08-09,F24,POLO,2426,916,888,62%
2025-08-09,F24,SHORTS,2339,873,546,63%
2025-08-09,F24,SKIRT,597,222,158,63%
2025-08-09,F24,SPORT BRA,204,102,57,50%
2025-08-09,F24,SWEATER,3195,628,700,80%
2025-08-09,F24,SWEATPANTS,1485,295,300,80%
2025-08-09,F24,SWEATSHIRT,170,56,18,67%
2025-08-09,F24,TRACK JACKET,7225,1605,1378,78%
2025-08-09,F24,TRACK PANT,7450,1706,1492,77%
2025-08-09,F24,T-SHIRT,908,396,228,56%
2025-08-09,F25,CABANA SHIRT,135,135,31,0%
2025-08-09,F25,CREWNECK,288,288,54,0%
2025-08-09,F25,HOODIE,240,240,46,0%
2025-08-09,F25,SHORTS,334,334,74,0%
2025-08-09,F25,SOCKS,18,18,4,0%
2025-08-09,F25,SWEATPANTS,382,382,71,0%
2025-08-09,F25,TRACK JACKET,1738,1709,344,2%
2025-08-09,F25,TRACK PANT,1273,1248,251,2%
2025-08-09,F25,T-SHIRT,192,192,32,0%
2025-08-09,S24,BAG,175,50,60,71%
2025-08-09,S24,CARDIGAN,108,45,19,58%
2025-08-09,S24,DRESS,125,46,41,63%
2025-08-09,S24,OUTERWEAR,150,56,28,63%
2025-08-09,S24,POLO,176,36,60,80%
2025-08-09,S24,SHORTS,785,300,170,62%
2025-08-09,S24,SPORT BRA,126,46,23,63%
2025-08-09,S24,SWEATER,450,102,111,77%
2025-08-09,S24,SWEATPANTS,88,34,16,61%
2025-08-09,S24,SWEATSHIRT,88,30,48,66%
2025-08-09,S24,TRACK JACKET,1485,506,274,66%
2025-08-09,S24,TRACK PANT,625,264,102,58%
2025-08-09,S25,SHOES,265,137,42,48%
2025-08-09,S25,BAG,150,72,89,52%
2025-08-09,S25,CABANA SHIRT,750,452,150,40%
2025-08-09,S25,CREWNECK,294,153,54,48%
2025-08-09,S25,DRESS,250,150,50,40%
2025-08-09,S25,FOOTWEAR,150,81,33,46%
2025-08-09,S25,HAT,406,231,84,43%
2025-08-09,S25,LONG SLEEVE KNIT,281,147,46,48%
2025-08-09,S25,PANTS,210,109,44,48%
2025-08-09,S25,POLO,3543,2059,723,42%
2025-08-09,S25,PULLOVER,345,120,67,65%
2025-08-09,S25,SHORTS,5754,3151,1212,45%
2025-08-09,S25,SKORT,536,248,101,54%
2025-08-09,S25,SOCKS,126,73,30,42%
2025-08-09,S25,SPORT BRA,48,19,7,60%
2025-08-09,S25,SWEATER,6365,3516,1485,45%
2025-08-09,S25,SWEATPANTS,264,138,54,48%
2025-08-09,S25,SWEATSHIRT,110,0,18,100%
2025-08-09,S25,TANK TOP,416,229,71,45%
2025-08-09,S25,TRACK JACKET,9045,4844,1830,46%
2025-08-09,S25,TRACK PANT,5193,2594,1032,50%
2025-08-09,S25,T-SHIRT,4230,2347,744,45%
2025-08-09,S25,VISOR,76,44,14,43%
2025-08-10,CORE,HAT,84,80,14,5%
2025-08-10,CORE,SOCKS,216,209,48,3%
2025-08-10,CORE,TRACK JACKET,445,445,80,0%
2025-08-10,CORE,TRACK PANT,345,345,62,0%
2025-08-10,F21,HAT,76,36,12,53%
2025-08-10,F22,HAT,192,60,32,69%
2025-08-10,F22,SHORTS,60,20,13,67%
2025-08-10,F22,TANK TOP,58,20,11,66%
2025-08-10,F22,TRACK PANT,110,46,26,58%
2025-08-10,F23,POLO,78,32,14,59%
2025-08-10,F23,SHORTS,136,56,26,59%
2025-08-10,F23,TRACK PANT,135,36,26,73%
2025-08-10,F23,T-SHIRT,68,24,12,65%
2025-08-10,F24,ACCESSORIES,214,96,45,55%
2025-08-10,F24,CAMP SHIRT,870,216,182,75%
2025-08-10,F24,CARDIGAN,420,108,190,74%
2025-08-10,F24,DRESS,645,138,101,79%
2025-08-10,F24,FOOTWEAR,480,144,132,70%
2025-08-10,F24,HOODIE,2970,748,662,75%
2025-08-10,F24,JACKET,325,60,55,82%
2025-08-10,F24,LEGGINGS,770,194,147,75%
2025-08-10,F24,LONG SLEEVE KNIT,2702,628,517,77%
2025-08-10,F24,OUTERWEAR,2165,240,445,89%
2025-08-10,F24,POLO,2679,958,989,64%
2025-08-10,F24,SHORTS,2603,1086,655,58%
2025-08-10,F24,SKIRT,773,278,190,64%
2025-08-10,F24,SPORT BRA,68,32,19,53%
2025-08-10,F24,SWEATER,2570,502,554,80%
2025-08-10,F24,SWEATPANTS,1223,307,243,75%
2025-08-10,F24,SWEATSHIRT,710,224,186,68%
2025-08-10,F24,TRACK JACKET,10490,2445,2085,77%
2025-08-10,F24,TRACK PANT,10015,2297,2074,77%
2025-08-10,F24,T-SHIRT,1810,867,640,52%
2025-08-10,F25,HOODIE,300,300,58,0%
2025-08-10,F25,POLO,68,68,16,0%
2025-08-10,F25,SHORTS,198,187,44,6%
2025-08-10,F25,SKORT,58,52,10,10%
2025-08-10,F25,SWEATPANTS,375,375,75,0%
2025-08-10,F25,TRACK JACKET,705,705,153,0%
2025-08-10,F25,TRACK PANT,875,875,190,0%
2025-08-10,F25,T-SHIRT,282,272,47,3%
2025-08-10,S23,POLO,68,19,14,72%
2025-08-10,S23,SHORTS,125,46,33,63%
2025-08-10,S24,FOOTWEAR,59,53,10,10%
2025-08-10,S24,POLO,420,100,132,76%
2025-08-10,S24,SHORTS,248,94,57,62%
2025-08-10,S24,SKIRT,78,40,15,49%
2025-08-10,S24,SKORT,88,40,19,55%
2025-08-10,S24,SPORT BRA,284,118,62,58%
2025-08-10,S24,SWEATPANTS,88,34,16,61%
2025-08-10,S24,TANK TOP,116,42,20,64%
2025-08-10,S24,TRACK JACKET,1260,432,235,66%
2025-08-10,S24,TRACK PANT,985,412,173,58%
2025-08-10,S25,SHOES,147,79,26,46%
2025-08-10,S25,ACCESSORIES,174,95,33,46%
2025-08-10,S25,CABANA SHIRT,1250,807,243,35%
2025-08-10,S25,CREWNECK,294,168,54,43%
2025-08-10,S25,DRESS,118,71,18,40%
2025-08-10,S25,HAT,58,35,12,40%
2025-08-10,S25,HOODIE,400,207,85,48%
2025-08-10,S25,LEGGINGS,110,55,21,50%
2025-08-10,S25,LONG SLEEVE KNIT,390,221,50,43%
2025-08-10,S25,PANTS,420,218,88,48%
2025-08-10,S25,POLO,3902,2332,804,40%
2025-08-10,S25,PULLOVER,110,53,21,52%
2025-08-10,S25,SHORTS,6238,3569,1303,43%
2025-08-10,S25,SKIRT,176,85,22,52%
2025-08-10,S25,SKORT,830,450,170,46%
2025-08-10,S25,SOCKS,18,10,4,45%
2025-08-10,S25,SWEATER,1475,836,343,43%
2025-08-10,S25,SWEATPANTS,362,198,72,45%
2025-08-10,S25,SWEATSHIRT,110,59,18,46%
2025-08-10,S25,TANK TOP,300,164,46,46%
2025-08-10,S25,TRACK JACKET,7575,4213,1476,44%
2025-08-10,S25,TRACK PANT,4796,2688,960,44%
2025-08-10,S25,T-SHIRT,4626,2556,831,45%
2025-08-10,S25,VISOR,38,21,7,46%
2025-08-11,CORE,HAT,42,42,7,0%
2025-08-11,CORE,SOCKS,162,160,36,1%
2025-08-11,CORE,TRACK JACKET,305,291,58,5%
2025-08-11,CORE,TRACK PANT,220,209,34,5%
2025-08-11,F21,HAT,38,18,6,53%
2025-08-11,F22,HAT,0,-6,0,#DIV/0!
2025-08-11,F22,HOODIE,-98,-34,-33,66%
2025-08-11,F22,JACKET,-175,-63,-37,64%
2025-08-11,F22,SKORT,-50,-30,-11,40%
2025-08-11,F22,TANK TOP,50,18,10,64%
2025-08-11,F23,HOODIE,88,36,17,59%
2025-08-11,F23,POLO,156,64,28,59%
2025-08-11,F23,SWEATPANTS,88,42,16,52%
2025-08-11,F23,TRACK PANT,605,228,115,62%
2025-08-11,F23,T-SHIRT,68,24,12,65%
2025-08-11,F24,ACCESSORIES,0,-4,0,#DIV/0!
2025-08-11,F24,CAMP SHIRT,570,125,122,78%
2025-08-11,F24,CARDIGAN,420,108,190,74%
2025-08-11,F24,CREWNECK,125,34,45,73%
2025-08-11,F24,DRESS,810,162,184,80%
2025-08-11,F24,HOODIE,2365,540,519,77%
2025-08-11,F24,JACKET,650,120,110,82%
2025-08-11,F24,LEGGINGS,330,78,63,76%
2025-08-11,F24,LONG SLEEVE KNIT,1667,348,320,79%
2025-08-11,F24,OUTERWEAR,4245,538,788,87%
2025-08-11,F24,POLO,1672,628,686,62%
2025-08-11,F24,SHORTS,2549,938,599,63%
2025-08-11,F24,SKIRT,882,308,180,65%
2025-08-11,F24,SPORT BRA,68,32,19,53%
2025-08-11,F24,SWEATER,1750,319,353,82%
2025-08-11,F24,SWEATPANTS,955,246,199,74%
2025-08-11,F24,SWEATSHIRT,985,252,277,74%
2025-08-11,F24,TRACK JACKET,9325,1962,1778,79%
2025-08-11,F24,TRACK PANT,7150,1388,1412,81%
2025-08-11,F24,T-SHIRT,418,140,96,67%
2025-08-11,F25,CABANA SHIRT,270,270,63,0%
2025-08-11,F25,CREWNECK,15,15,4,0%
2025-08-11,F25,DRESS,125,125,30,0%
2025-08-11,F25,POLO,110,110,25,0%
2025-08-11,F25,SHORTS,588,452,130,23%
2025-08-11,F25,SOCKS,54,54,12,0%
2025-08-11,F25,SWEATPANTS,0,0,0,#DIV/0!
2025-08-11,F25,TRACK JACKET,170,170,36,0%
2025-08-11,F25,TRACK PANT,155,155,33,0%
2025-08-11,F25,T-SHIRT,108,108,17,0%
2025-08-11,S23,HOODIE,-88,-32,-18,64%
2025-08-11,S23,TRACK JACKET,-125,-50,-29,60%
2025-08-11,S24,BAG,175,40,68,77%
2025-08-11,S24,FOOTWEAR,59,59,10,0%
2025-08-11,S24,LONG SLEEVE KNIT,176,68,30,61%
2025-08-11,S24,POLO,406,78,82,81%
2025-08-11,S24,SHORTS,450,184,88,59%
2025-08-11,S24,SKIRT,214,106,33,50%
2025-08-11,S24,SKORT,88,40,19,55%
2025-08-11,S24,SOCKS,14,14,6,0%
2025-08-11,S24,SPORT BRA,64,26,15,59%
2025-08-11,S24,TANK TOP,214,62,34,71%
2025-08-11,S24,TRACK JACKET,2135,724,405,66%
2025-08-11,S24,TRACK PANT,1170,457,200,61%
2025-08-11,S25,SHOES,-88,-53,-18,40%
2025-08-11,S25,CABANA SHIRT,1235,783,237,37%
2025-08-11,S25,CAMP SHIRT,0,-5,0,#DIV/0!
2025-08-11,S25,CREWNECK,490,278,90,43%
2025-08-11,S25,DRESS,360,196,69,46%
2025-08-11,S25,FOOTWEAR,150,90,33,40%
2025-08-11,S25,HAT,290,149,60,49%
2025-08-11,S25,HOODIE,0,-33,0,#DIV/0!
2025-08-11,S25,LONG SLEEVE KNIT,272,139,40,49%
2025-08-11,S25,POLO,5810,3391,1137,42%
2025-08-11,S25,PULLOVER,220,112,42,49%
2025-08-11,S25,SHORTS,6622,3671,1351,45%
2025-08-11,S25,SKIRT,118,57,38,52%
2025-08-11,S25,SKORT,780,383,148,51%
2025-08-11,S25,SOCKS,144,98,32,32%
2025-08-11,S25,SPORT BRA,-68,-36,-17,47%
2025-08-11,S25,SWEATER,5645,3043,1314,46%
2025-08-11,S25,SWEATPANTS,626,350,126,44%
2025-08-11,S25,SWEATSHIRT,0,-1,0,#DIV/0!
2025-08-11,S25,TANK TOP,658,357,102,46%
2025-08-11,S25,TRACK JACKET,6350,3331,1232,48%
2025-08-11,S25,TRACK PANT,4713,2372,913,50%
2025-08-11,S25,T-SHIRT,3624,1973,619,46%
2025-08-11,S25,VISOR,38,21,7,46%
2025-08-11,S22,T-SHIRT,46,18,12,61%
2025-08-12,CORE,HAT,126,122,21,3%
2025-08-12,CORE,SOCKS,342,322,76,6%
2025-08-12,CORE,TRACK JACKET,165,165,36,0%
2025-08-12,CORE,TRACK PANT,15,26,11,-73%
2025-08-12,F21,HAT,76,36,12,53%
2025-08-12,F22,HAT,96,24,16,75%
2025-08-12,F22,TANK TOP,100,36,20,64%
2025-08-12,F22,TRACK JACKET,165,56,34,66%
2025-08-12,F22,T-SHIRT,50,14,12,73%
2025-08-12,F23,OUTERWEAR,175,50,40,71%
2025-08-12,F23,POLO,156,64,28,59%
2025-08-12,F23,SHORTS,68,28,13,59%
2025-08-12,F23,TRACK JACKET,175,46,33,74%
2025-08-12,F23,TRACK PANT,98,10,17,90%
2025-08-12,F24,SHOES,145,145,53,0%
2025-08-12,F24,ACCESSORIES,214,79,46,63%
2025-08-12,F24,CAMP SHIRT,1020,261,212,74%
2025-08-12,F24,DRESS,1210,242,322,80%
2025-08-12,F24,FOOTWEAR,160,48,44,70%
2025-08-12,F24,HOODIE,2435,406,591,83%
2025-08-12,F24,JACKET,975,180,165,82%
2025-08-12,F24,LEGGINGS,1100,274,210,75%
2025-08-12,F24,LONG SLEEVE KNIT,2923,744,589,75%
2025-08-12,F24,OUTERWEAR,2460,336,468,86%
2025-08-12,F24,POLO,1865,706,715,62%
2025-08-12,F24,SHORTS,2200,917,538,58%
2025-08-12,F24,SKIRT,489,206,178,58%
2025-08-12,F24,SPORT BRA,476,232,133,51%
2025-08-12,F24,SWEATER,2310,416,481,82%
2025-08-12,F24,SWEATPANTS,610,172,124,72%
2025-08-12,F24,SWEATSHIRT,840,224,228,73%
2025-08-12,F24,TRACK JACKET,12675,3045,2563,76%
2025-08-12,F24,TRACK PANT,14165,3245,2883,77%
2025-08-12,F24,T-SHIRT,1131,500,441,56%
2025-08-12,F25,CABANA SHIRT,135,135,31,0%
2025-08-12,F25,HOODIE,120,120,23,0%
2025-08-12,F25,LONG SLEEVE KNIT,78,78,12,0%
2025-08-12,F25,SHORTS,68,68,14,0%
2025-08-12,F25,SOCKS,54,52,12,3%
2025-08-12,F25,SWEATPANTS,98,98,19,0%
2025-08-12,F25,TRACK JACKET,495,495,101,0%
2025-08-12,F25,TRACK PANT,395,395,77,0%
2025-08-12,S23,CAMP SHIRT,118,22,26,81%
2025-08-12,S23,POLO,-13,4,-1,128%
2025-08-12,S24,BAG,-175,-30,-76,83%
2025-08-12,S24,DRESS,125,46,41,63%
2025-08-12,S24,POLO,562,124,124,78%
2025-08-12,S24,SHORTS,952,340,198,64%
2025-08-12,S24,SKIRT,156,70,43,55%
2025-08-12,S24,SKORT,264,96,57,64%
2025-08-12,S24,SPORT BRA,238,82,45,66%
2025-08-12,S24,TANK TOP,164,62,29,62%
2025-08-12,S24,TRACK JACKET,1860,659,369,65%
2025-08-12,S24,TRACK PANT,1500,529,278,65%
2025-08-12,S25,SHOES,440,221,90,50%
2025-08-12,S25,ACCESSORIES,116,70,22,40%
2025-08-12,S25,CABANA SHIRT,1150,605,248,47%
2025-08-12,S25,CAMP SHIRT,176,95,30,46%
2025-08-12,S25,CREWNECK,196,124,36,37%
2025-08-12,S25,DRESS,360,196,71,46%
2025-08-12,S25,FOOTWEAR,150,81,33,46%
2025-08-12,S25,HAT,348,193,72,45%
2025-08-12,S25,HOODIE,425,230,92,46%
2025-08-12,S25,LONG SLEEVE KNIT,78,42,10,46%
2025-08-12,S25,PANTS,210,109,44,48%
2025-08-12,S25,POLO,4120,2323,851,44%
